,Title,Question,Answer
772,새끼발톱 끝부분이 사진과 같이 계속 갈라져서 자라납니다. 원인이 무엇인가요 ? 듣기로는 발톱무좀균 ? 의 이유로 그렇다는데 맞는가요 ? 병원에,새끼발톱 끝부분이 사진과 같이 계속 갈라져서 자라납니다.원인이 무엇인가요 ? 듣기로는 발톱무좀균 ? 의 이유로 그렇다는데 맞는가요 ? 병원에 갈정도로 통증 및 가려움 등은 없습니다. 허나 가끔 좀 거슬리는 정도입니다.1. 정확한 원인2. 치료방법궁금합니다.,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.며느리발톱이라는 상태로 생각됩니다약물치료는 없고  수술치료가 필요하지않은가생각됩니다
773,너무 힘든일이 한꺼번에 와서 너무 힘듭니다,저는 중2학생입니다저는 작년 겨울쯤에 심한다이어트로 이번년도에몸이 망가지고머리가 빠져서 병원 여러군데를 다녔고친구문제로도 힘든데 터져서건강염려증도 심하게와서 항상 가족들을 힘들게 하고저 자신을 힘들게 해서 작년까지 평화로웠던 가정이저로 인해 망가졌고 항상 싸웁니다 ..이러다가 부모님이 암 걸릴까봐 무섭습니다저 정말 어떡해야될까요? 이번년도에 너무 힘든일이한꺼번에와서 저도 너무 힘들지만 저로 인해가족들을 힘들게하고 그래서 안힘들게 해주고싶어도그게잘안됩니다 ㅠㅠ 제발 도와주세요.,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.많이 힘드시겠네요  님이 건강해지는게  문제해결의 열쇠가 아닌가 싶습니다  정신건강의학과 진료 받아보시면 어떨까요?
774,"어젯밤부터 눈피로감, 미열, 아주 경미한 두통이 있어서 해열제를 먹었는데요... 혹시 코로나일까봐 걱정이네요... 인후통이나 기침 등 다른 증상","어젯밤부터 눈피로감, 미열, 아주 경미한 두통이 있어서 해열제를 먹었는데요... 혹시 코로나일까봐 걱정이네요... 인후통이나 기침 등 다른 증상은 없고 해열제 먹어서 미열이 있어서 그런데 혹시 냉방병일까요?",안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.요즘 조금만 불편해도 코로나 때문에 걱정이 많습니다증상만으로 코로나를 구별할수는 없지만 코로나는 아닌 듯하니 너무 걱정하지않으셔도 괜찮을것 같아요열이나는지 해열제 먹지말고 지켜보시고   에어콘많이 쐬셨다면  냉방병 가능성도 있어요
775,간 건강관리,녹차 티백(현미녹차 아닌 순수녹차)을 하루에 한잔~한잔반 정도 마시는데 혹 녹차가 간에 해로울 수도 있는 것인가요?,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.그렇지는 않습니다  간에 도움이 될겁니다
776,카톡 오픈 채팅 상대방 프사가 안 떠요,오픈 채팅에서 상대방 프사가 안 뜨면 이건 오류인가요..? 그리고 어떻게 고치나요? 고칠 수 있는 방법 좀 주세요 ㅠㅠ,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.상대방이 프사를 올리지않아서 그런것이라고 생각합니다
777,발톱색이 이상해요,발톱 손톱 뜯는 13살여자입니다발이 썩는건가요? 아니면 제가 골프를하는데많이걸어서 그런건가요?엄지발부분입니다,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.자꾸 뜯어서 그런것 같습니다  사진에서 뚜렷하지않은데  끝이 두꺼워지고  부서지면  무좀도 의심해볼수 있어요
778,여자16인데 심장 쪽이 계속 아파요,저는 16살 여자학생인대요 옛날부터 심장 쪽이 1년애 2번정도 쫙하고 퍼지듯이 엄청 아픈적이 있었는데 1년에 2번정도라 삼각하게 생각 하지 않았습니다. 그런데 이번에 중2말 부터 중3되고 나서 부터 심장 쪽이 아픈 횟수가 계속 늘어나다가 어느날은 학교에서 친구를 보려고 뒤로 돌아보다가 갑자기 쫘작 갈라지듯이 심장 쪽이 아프더라구요 문재가 있다고 생각되서 병원을 가서 검진을 받았는데 큰병원을 가던지 해야겠다며 자금으로서는 알수가 없다고 하더라고요 그 뒤로도 아프다가 오늘 또 밥먹는데 아파오더니 계속아프더라구요. 좀 찔리는거라면 스트레스 쪽인가 싶기도 한데 그렇다고 삼장 쪽이 아픈건 이상하잖아요 엄마는 아프다고 하면 운동하라고 밖에 안해서 일단 물어보려구요 (현재는 짜르듯한 통증이 반복되고 한번에 쫙 아프지 않아요),안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.걱정 많으시죠?  일단은 증상이심해지고있으니 왜그런지  검사를 받아보셔야 합니다검사에서 이상이없이 나오면 그때 심리적인 이유를 고려해볼 수 있습니다스트레스가 많으신가요?
779,식욕이 없어요,며칠 전에는 이상하게 식욕이 엄청 왕성하다가 또 요즘에는 식욕이 없네요 더위 먹어서 그런 걸까요?,"안녕하세요. 하이닥-네이버 지식iN 상담의 서민석 입니다.식욕이 일시적으로 떨어지는 것은 몸에 이상이 있어서 그런것은 아닙니다. 보통은 조금 시간이 지나면서 회복되는 경우가 많습니다. 특히나 요즘처럼 날씨가 덥고 습한 경우에는 좀 더 식욕이 떨어질 수도 있습니다. 너무 걱정하지 마시고, 입맛이 당기는 음식으로 조금씩 드셔보시면 식욕은 회복될 겁니다."
780,진드기 예방접종 후 운동,해도 괜찮을까요?,안녕하세요. 하이닥-네이버 지식iN 상담의 서민석 입니다.진드기 예방접종이 어떤 걸까요? 진드기에 대한 예방접종은 없는데 말이지요. 일반적으로만 말씀드리면 모든 예방접종은 접종 당일에는 무리한 운동은 피하도록 설명드립니다. 열이나 몸살이 부작용으로 생길 수가 있기 때문입니다. 참고하시면 좋을 것 같습니다.PS. 구글을 검색해보니 동유럽쪽에는 진드기 예방접종이 있네요. 국내에는 없는 것 같습니다만..
781,코로나인가요,코로나 확진자랑 동선이 겹치지도 않고 카페 같은곳도 동선 안겹친곳으로 갔었고 증상은 팔다리 골반쪽에 근육통이랑 목간지럽게 기침 나오면서 목 살짝 따가운거 밖에 없는데 코로난가요..? 아까 학원에서 마지막으로 잰게 36.8정도였고 두통도 없고 설사 구토도 없고 그런데 코로나 아니겠지요..? 근데 저런 증상은 없는데 목이 좀 많이 간지러우면서 근육통도 심해요 어떡하지요..?미각후각도 살아계시고 식욕저하도 아니에요 근데 기침이랑 근육통이 좀 심해요ㅜ 그거말곤 없기는 한데..,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.코로나는 아닌듯 합니다 열이나는지 경과를 잘 지켜보세요
782,발톱이 빠졌었는데 빠진지 2~3주 됐어요 처음 병원에 갔을 때 발에 물 들어가면 곪아서 안된다 해서 비닐을 씌우고 샤워 하고 있는데 2~3 주 쯤 되면 발에 물 들어가도 될까요?,NA,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.진물안나고  염증의 소견이없으면  물에 들어가도 괜찮을것으로 생각됩니다 사진이라도 하나 올려주셨었으면 더 좋았을걸요
783,코로나 접촉자,그 확진자가 확진이 뜨자마자 동선이랑 접촉자를 확인하나요? 확인함과 동시에 바로 접촉자에게도 연락이 가나요?,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.확진자의 동선을 파악하는데 시간이 좀 걸리고   접촉자를 파악하는데도 시간이 좀 필요합니다접촉자라고 생각하면  1339에 전화문의 해보고  밀접접촉자로 생각이되면  코로나 검사가 필요합니다마스크를 잘 착용하고 있었다고하면  단순 접촉자로   코로나 검사는 잘 권하지 않습니다
784,코로나 질문이요ㅠㅠ,코로나 확진자랑 동선이 겹치지도 않고 카페 같은곳도 동선 안겹친곳으로 갔었고 증상은 팔다리 골반쪽에 근육통이랑 목간지럽게 기침 나오면서 목 살짝 따가운거 밖에 없는데 코로난가요..? 아까 학원에서 마지막으로 잰게 36.8정도였고 두통도 없고 설사 구토도 없고 그런데 코로나 아니겠지요..? 근데 저런 증상은 없는데 목이 좀 많이 간지러우면서 근육통도 심해요 어떡하지요..?,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.요즘 조금만 불편해도 코로나 때문에 걱정이 많습니다증상만으로 코로나를 구별할수는 없지만 코로나는 아닌 듯하니 너무 걱정하지않으셔도 괜찮을것 같아요​
785,코로나 인가용..??,"제가 머리가 아프구 배도 아프고 힘이 없어용ㅠㅠ 근데 기침은 안하구요 열도 안나요,,,이거 코로나 인가요..??. 그리고 낮에 밥을 많이 먹긴해서...체한건가요..?!!",안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.증상만으로 코로나를 알수는 없지만 코로나는 아닌듯 합니다  너무 걱정하지 마세요
786,청소년 정신건강 의학과 상담 받아보신 분들만 답변 부탁드려요. 제가 내일 정신건강 의학과 상담을 받으러 가는데 어떤식으로 진행이 될까요?,NA,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.진료받는 이유가 다 달라서 말씀드리기 어렵지만 기본적인 문진 상담하고 심리검사를 하는 방식으로 진행될겁니다
787,음식으로 인해 면역력이 증가되는 원리가 무엇인가요?,음식으로 인해 면역력이 증가되는 원리가 무엇인가요? 관련 논문이나 뉴스기사 첨부해주시면 감사하겠습니다.(꼭 첨부 안해주셔도 됩니다.),"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.https://news.joins.com/article/17972024면역력 높이는 최강의 음식 9가지먹을 것만 잘 챙겨 먹어도 면역 체계를 건강하게 유지할 수 있다. 신선한 채소와 곡식, 과일과 더불어 하루 8~10잔 정도의 물을 마시면 감기 등 각종 바이러스에 대비하는데 큰 도움이 될 것이다. 건강전문웹진 프리벤션(prevention.com)에서 소개하는 ‘면역력을 높이는 음식’ 9가지를 살펴보자. 1. 요거트 배양균이news.joins.com​"
788,"예방접종,검사",애기때 필수로 맞았을 예방접종 종류가 뭐가 있나요? Ex)BCG같은 것이제 20대초반 성인여자인데 해볼만한 검사와 맞을만한 예방접종 좀 알려주세요 남자도 알려주시면 감사합니다,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.20대 초반 여성 남성 공통적으로  a형간염 파상풍 접종 뇌수막염 접종 유두종 접종이 필요합니다  남자는 입대하면  a형파상풍 뇌수막염 접종을 해주닌 조금 미루셔도 됩니다
789,몸 아파서 3~4일 쉬었다가 괜찮아지면,"어제 고열이 있어서 약을 먹었는데 3~4일정도 경과 봤다가 더이상 안아프면 외출 해도 괜찮겠죵??.. 며칠씩 더 지켜봐야할까요? 코로나 광고 보니까 ""아프면 3~4일 쉬기""던데.. (병원도 다녀와봤는데 열 나는 원인은 못찾았고 약 처방만 받고 아프면 또 오라는 얘기만 들었어요.)",안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.열이지속되면 코로나검사를 받아보시는것은 어떨까요?
790,"매일 밤 고열과 근육통, 두통으로 힘듭니다..","매일 밤마다 38도를 아우르는 고열과 무기력증으로 힘이듭니다..집밖에 나간지 오래되어 코로나는 감염경로를 찾기 힘들지만 병원에 가야할 것 같아 일단 코로나 검사를 받고왔습니다ㅠㅠ기침이나 가래 인후통같은 감기 증상은 없고 목에 느껴지는 이물감도 없습니다.37.8~38.5도를 계속 왔다갔다하고 열이 나면 온 몸에 힘이 빠지고 약간의 근육통이 있고 조금이라도 움직이면 골이 울리는 느낌이 듭니다..어딘가 염증반응이 일어나는 것 같기는 한데 딱히 특정위치가 이렇다할 통증이 있는 게 아니라 어느병원을 방문해야할지 모르겠습니다.옆구리와 등쪽이 아파 비교기과를 가야하나 싶다가 우하복부가 따끔거리기도하고 겨드랑이 아랫부분이 시큰거리기도 하는 등 그냥 근육통이 특정 부위에 유독 심하게 온것을 착각한것인가 싶기도 하고..최근 제 이상 징후들은 이렇습니다.체중저하(48->44kg)신물넘어옴다리저림만 20세 여자, 흡연X, 술자리는 한달에 두번 가질까말까 운동하지 않음체온은 액와체온계로 양쪽 모두 측정하였습니다",안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.많이 힘드시죠?  코로나검사결과를 지켜봐야 합니다음성으로 나오면 그때부터 왜그런지 진료를 받아보세요   호흡기나 요로감염 골반감염일 가능성이 높습니다
791,건강검진 우측 폐상엽 폐결절 0.7cm,이번에 건강검진을 받았는데 우측 폐상엽에 0.7cm크기가 있다해서 12개월 후 추적 검사하라고 써져있는데병원에 한번 더 가서 검사를 해야하나요..? 12개월 지나서 검사하면 사이즈가 안커질 확률도 있나요...?폐결절의 원인은 무엇인가요...?너무 무서워서 답변 부탁드려요ㅠㅠ,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.폐결절의주요원인에는 감염증과 같은 양성 질환과 암과 같은 악성 질환이 있습니다. 폐렴, 결핵, 곰팡이 감염, 과오종, 폐암, 전이암 등 여러원인질환이폐결절을 유발할 수 있습니다.걱정많으시죠?  호흡기내과 진료를 받아보세요"
792,A형간염 검사 결과 뜻 좀 알려주세요  내공100,A형 간염 검사 결과 뜻좀 알려주세요검사항목 : HAV AB IgG검사결과 :negative : 0.11a형 간염 주사는 안맞아 봤는데 맞아야 할까요?병원 실습 땜에 빠른 답변 부탁드립니다,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.a형 간염항체가 없어서  6개월 간격으로 2회 접종이 필요할 것으로 생각됩니다
793,저 건강이 많이 안좋은건가요?,어렸을때 가와사끼?인가 그거 걸렸었고폐렴 2번 기관지염 1번인데 감기는 별로안걸렸어요흡연은 안해봤고요! 술은 어렸을때 몇모금 궁금해서마셔본거?그거밖에 없고 미세먼지있으면 마스크 엄청잘쓰고 다녔고요 거북목 좀 있고 목 염증?그거 있는데나아지고 있는중이고 딱히 불편한건 없는데 건강 안좋은건가요?,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.건강이 나쁘다고 보기는 어렵습니다지금부터라도 더 건강해지도록 노력해보세요 운동도 열심히 하고
794,피부 왜 이런걸까오??,배 엉덩이 가슴 다 이러네요 ㅠㅠㅠ 땀때문인가오?,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.땀 많이 흘렸나요? 땀띠 같아보입니다   시원하게 냉찜질하고  스테로이드 연고를 발라주세요
795,잦은 설사 후 복통,오늘 아침부터 총 6번 설사를 하고 지속적으로 쑤시는 복통이 있습니다.제 생각엔 편의점에서 라볶이도시락을 먹은게 원인인거 같습니다. 조금만 매운걸 먹어도 바로 배탈이 나서..편의점에서 약을 사먹을려 하는데 어떤걸 먹어야하나요,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.편의점에 훼스*베아* 정도만 있는것 같으네요지금당장 너무 힘들지 않으면   그냥 물정도만 드시다가 내일 진료 받아보셔도됩니다​
796,발톱이 이상해요,발톱에 무거운걸 찧어서 다쳤다가 다시 안에서 자라났는데 오늘 위에 있던 발톱이 빠졌어요 근데 안에 발톱이 이렇게 되었네요 어떻게 해야할까요,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.새로운 발톱이 나오고 있는 중입니다 점점 자라나올텐데  발톱무좀이 생기는 경우도 있으니 좀 지켜보세요지금당장은 걱정안하셔도됩니다
797,발열과 편두통,"안녕하세요 만 17세 여자입니다.오늘 11시 10분 독서실에서 체온을 측정했을때는 36.6도가 나왔는데오늘 5시 학원에서 체온을 측정하니 처음에는 38.8도가 나왔고 한시간 새 38.3도~38.9도까지 나왔어요.6시엔 37.5도가 나왔는데 선생님께서 체온계를 멀리 대신 것 같습니다.9시에는 38.2도가 나왔어요.발열과 약간의 편두통을 제외하고는 오한이나 근육통,호흡기 증상이 없는데 해열제를 먹고 열을 내려야 할지,아니면 코로나에 감염되었을 경우를 위해 해열제를 먹지 말고 열이 자연적으로 내리는지 확인을 해야할지 모르겠습니다.",안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.열이 지속되면  코로나 검사를 고려해보시는것이 좋겠습니다너무힘드시면  약을 드셔도 됩니다
798,"스트레스 받으면 경직,경련이 되고 쥐 나는 느낌이 들어요.",가끔 스트레스를 받으면 손가락이 안 구부려지고 팔이 뻣뻣 해 지고 눈 밑에 경련이 일어나고 뒷 목도 쥐 나는 거 같고 가슴 배 부위도 쥐가 나는 기분이에요 숨도 잘 안 쉬어지고요 갑갑해요. 왜 이러는 걸까요? 병 이라면 병 이름은 뭐고 어떤 병원에 가야하는거죠? 괜찮은건가요?ㅜㅜ,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.많이힘드시겠네요스트레스받으면 나타나는 증상이니 심리적인 것이 원인이라고 생각됩니다불안증상으로 생각되고 가정의학과나 정신건강의학과 진료받아보세요
799,사무실 온도가 낮아 냉방병 의심될때,"여자친구가 다니는 회사가 실내에서 에어컨을 너무 강하게 틀고 있다고 합니다.에어컨을 줄일 수는 없는 상황이고, 가디건이나 후리스를 입어 춥게 있지는 않다고 하는데요.퇴근하고 나면 자주 혈액순환이 안되는 것 같다고 하며, 두통을 호소합니다.이런게 주로 냉방병 증상에 해당하나요?그리고 이런 상황에서는 어떤 조치를 취해야 할까요?정성스런 답변 기다리겠습니다. 감사합니다.",안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.냉방병 맞는것같습니다 장시간냉기에 노출되면 자율신경조절이 잘안되어 나타나는 증상으로 생각되고긴옷으로 불충분한것 같습니다  따끈한 물을 자주 드시셔주시고  한시간에 오분십분 실외로나가서  몸을좀 따듯하게하시면 좋을듯 합니다 운동도 좋고   족욕이나 반신욕 권해드립니다
800,예방접종 문의,"포도상구균 열상때문에 사이폴엔, 메치론정 복용중인데a형간염, 가다실 백신 같이 접종을 햇는데 괜찮은가요?","안녕하세요. 하이닥-네이버 지식iN 상담의 이정찬 입니다.약의 용량이 어떤지는 잘 모르지만, 이런 약을 복용하는 중에 A형 간염과 자궁경부암 예방접종을 했다고 하여 부작용 등의 문제는 없습니다.감사합니다."
801,다리부종과 종아리근육,제가 학원강사에요 최소한 여섯시간정도는 꼬박 서있구요평소에 운동은 걍 스트레칭만 하고 안하구요혈압은 항상 저혈압과 정상혈압 사이에 있어요다른 지병은 없습니다155에 48kg니까 날씬하진 않아도 정상체중.. 이구용 급격하게 찌거나 빠진적도 없어요다리에 하지정맥끼가 보여요 쪼금 튀어나온 부분도 있고 오래 서있다가 손으로 만져보면 느껴질정도?원래 이정도까진 아니었는데 요즘들어 밤에 너무 붓고 가끔은 뜨끈뜨끈하면서 아파서 잠을 설치기도 해요워낙 무다리라서 미용목적으로 보톡스를 생각하고 있었는데 보톡스고 나발이고 붓기를 먼저 어떠케 해야겠는거에요...제가 엄청 짜게 먹는편도 아니거든요? ㅠㅠ 사우나 이런것도 안하구요..종아리 운동해서 종아리 근육을 좀 키우면 평소 부종이랑 하지정맥류에 도움이 될까요?그리고 저처럼 다리 많이 붓고 하지정맥도 있는사람이 보톡스 맞으면 안되는거 맞죠?,"안녕하세요. 하이닥-네이버 지식iN 상담의 반동규 입니다.​먼저 현재의 상태에서 "" 보톡스 "" 시술은 근육의 마비를 통해 다리가 조금 날씬해 보이게 하는 기능은 기대해 볼 수 있어도​부종의 근본적인 원인이 되는 "" 혈액순환장애 & 장딴지 근펌프 운동 "" 에는 절대 도움이 되지 않고, 오히려 역효과만을 유발할 수 있는 만큼 - 부종에 대한 관리가 충분히 이루어진 후에나 생각하는 것이 좋겠습니다.​그리고 하지정맥류란 심장 쪽으로 올라만 가야 하는 정맥혈이 정맥 내 판막(valve)기능 이상으로 인한 역류로 인해 정방향으로 진행하지 못하고​혈액이 고이고 역류량이 점점 늘어남에 따라 혈관 자체가 부풀어 오르고 최종적으로는 피부 밖으로 까지 돌출되어 울퉁불퉁 혹은 구불구불한 혈관의 돌출이 나타나게 되는 혈관질환을 말하는 것으로​발병 초기부터 심각한 혈관 돌출이 나타난 것이 아니라, 초기에는 "" 잠복기 하지정맥류 "" 라고 해서, 육안으로는 혈관의 돌출이 보이지 않고 부종 및 저림, 당김, 경련, 중압감, 피로감, 통증 등의 자각증상만이 나타나게 됩니다.​이러한 하지정맥류가 나타나는 주 발병원인으로는 (1) 판막의 결함 (2) 정맥 벽의 취약 (3) 관통정맥의 판막부전 (4) A-V fistular 및 A-V shunt (5) 정맥압의 상승 을 들 수 있으며​여기에 ⓐ 유전 ⓑ 임신 ⓒ 노화 ⓓ 운동 및 근력부족 ⓔ 직업력 ⓕ 생활습관 ⓖ 의복 ⓗ 비만 ⓘ 호르몬제 복용 ⓙ 식사 및 인종 ⓚ 심장 및 폐질환 등이 복합적으로 작용하여 발병률이 높아지게 됩니다.​즉 체질에 따른 구조적 요소 + 악화요소들이 결합하면서 나타나게 됩니다.​그리고 질문자분에게 어떠한 형태의 하지정맥류가 얼마큼 심하게 나타났는지는 알 수 없으나, 장시간 서서 일하시는 경우라면 중력의 영향에 의해 혈액순환의 저하 및 관절에도 충분히 무리가 따를 수 있으며, 근무시간이 길어질수록 증상은 비례하여 나타나게 됩니다.​또한 질문자분께서 장시간 서서 일하는 순간 및 휴식때 질문자 분께서 다리의 피로감을 낮추어주기 위해 무엇을 했는지도 생각해 봐야 합니다.​가장 나쁜 예(부종 악화 및 하지정맥류의 발병에도 직접적인 영향을 미칠 정도의 ... )를 들자면​- 장시간 서서 일하거나 앉아만 있는 사람이(정자세로 가만히 있다는 것은 장딴지 근육이 움직이지 않는 조건을 만들게 되며, 이는 정맥순환의 정지를 의미합니다.​- 심장의 박동에 의해 순환하는 동맥과 달리 정맥은 자체 압력이 0 (zero) 이기에 가만히 있으면 순환하지 않습니다.​- 정맥은 걷고 움직일 때 마다 장딴지 근육의 이완수축운동이 일어나면서 그 힘으로 중력을 이기고 심장 쪽으로 올라가는 추진력을 얻게 되는 것 입니다.)​따라서​- 근무시간 중에는 다리의 압력을 낮추어 주기 위한 발목 돌리기와 같은 스트레칭을 수시로 시행하고​- 휴식시간에는 이미 높아진 다리의 압력을 낮추기 위해 편안하게 앉은 자세에서 발을 심장보다 높게 유지 혹은 발끝에서 부터 심장 방향으로 가벼운 마사지를 해주시는 것이 좋습니다.​하지만 대부분은 이러한 동작들보다도​- 계속 서있는 동작 혹은 정자세에서 나타난 정맥 고혈압 상태에서​- 휴식이 주어졌을 때 다리를 꼬고 앉거나 쪼그려 앉아서(양반다리 혹은 한쪽 다리만 의자 안쪽으로 포갠 자세 등) 휴식을 취합니다.​- 이는 중력의 영향에 의해 압력이 증가한 혈관을 더 압박하는 결과만을 초래할 뿐 입니다.​"" 혈관이 튀어나왔다거나 비춰 보인다 혹은 다리에 부종 및 저림, 당김, 중압감, 통증 등의 증상이 나타났다 "" 라는 것 자체가 하지정맥류를 의미하지는 않습니다.​하지정맥류 초기 증상이 아니더라도 질문자분처럼 장시간 서서 일하시는 경우는 부종 및 저림, 당김, 경련, 중압감 등의 증상이 나타날 수 있으며, 평소 건강관리 및 식-생활습관 등의 요소에 따라 관절에 무리가 갔을 수도 있는 문제입니다.​따라서 현재 증상을 완화할 수 있는 보존요법을 먼저 시행해 본 후 증상의 차도가 있다면 꾸준한 운동 및 스트레칭 그리고 잘못된 식-생활습관 등의 개선이 우선이 되겠으며​이후에도 차도가 없다면 혈관이 튀어나와 보이는 증상은 하지정맥류에 대한 흉부외과 혹은 하지정맥류 전문병원을 방문하시어 전문의에게서 자세한 진찰을 받아 보시는 것이 좋겠습니다.​​문의에 도움이 되셨길 바랍니다.감사합니다.​​"
802,셀룰라이트제거 질문,"옆구리, 허벅지 셀룰라이트제거 질문해요....살은 어느정도 빼고 체중관리중인데 옆구리, 허벅지는관리가 안되네요 ㅠ 셀룰라이트제거 어떻하면 될까요?시술하면 제거 되나요?","안녕하세요. 대한의사협회·네이버 지식iN 상담의사 김진서 입니다.​셀룰라이트제거 관련 질문 주셨는데, 답변 드리도록 하겠습니다.​일단 셀룰라이트는 일반지방과 다르게 딱딱해진 변성지방으로 말씀하신 옆구리, 허벅지, 팔뚝등에 많이 생깁니다.보통의 지방은 단순 체중관리하면서 어느정도 빠질수 있지만, 셀룰라이트의 경우는 운동, 식이요법만으로는 쉽게 셀룰라이트제거가 되지 않습니다.​그래서 최근에는 셀룰라이트제거 하는 시술의 관심도가 증가 하고 있습니다. 셀룰라이트 상태에 따라 고주파, 체외충격파, 지방분해주사등의 시술적 관리를 통해 보다 수월하게 셀룰라이트제거를 하실 수 있습니다.​질문에서 시술도 생각하신다고 하셨는데, 시술로 셀룰라이트제거 하신다고 하면 반드시 전문가와 충분한 상담을 통해 신체에 맞는 방법으로 셀룰라이트제거 하는 것을 권해드립니다.​답변이 도움이 되셨길 바랍니다.감사합니다."
803,코수술하고 붓기가 안빠지고 살이 된거 같은데어떻해야 하나여? ㅠ,NA,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 김진서 입니다.​코성형 후 붓기가 안빠졌다고 하셨는데,현재 질문만으로는 정확한 답변을 드리기 어렵습니다.​먼저 수술한 병원에 내원하셔서 상태를 확인하고정확한 진단을 받아보시는것을 권해드립니다.​감사합니다."
804,이마필러 했다가 녹였는데따끔따끔하니 뭔가 불편한데 원래 그런건가요?,NA,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 김진서 입니다.​시술후 나타나는 자연스러운 증상일수도 있는데지속적으로 나타난다면 다른 원인이 있을수 있으니병원에 내원하셔서 확인해 보시는것이 좋습니다.​감사합니다.
805,코로나 바이러스,어제부터 머리가 조금 띵하고 지끈거리더니 오늘 아침에 일어나서 열을 재보니까 38.1도 여서 물수건 올려놓고 좀 있으니까 37.2도로 내려가고 점점 조금씩 내려가고 설사 살짝하는데 이거 코로나 걸린건가요..????,열은좀재봐야하지만  감기증상이 아닌가생각됩니다
806,발톱 색깔이 변했어요,새끼발가락 발톱 색이 갑자기 어두워졌는데 딱히 멍든거 같지도 않구요 혹시 문제가 있는건가요?,큰문제는없어보입니다   경과지켜보세요
807,작년종합건진때 비타민d부족하다고해서 1년간3개월주기로 맞았는데 이제 쉬어도되겠죠?,NA,혈액검사해보시면서 계속 맞으시는게 좋아요
808,물마시는 양과 혈액의 점도간 관계가 있을까요?,"무식한 질문 올려서 죄송합니다.평소에 물을 마시는 양이 피의 묽은 정도, 끈적한 정도에 영향을 줄까요?",물을 많이 마시면 점도가 낮아질수있습니다
809,발바닥이 튀어나왔어요 ㅠㅠ,발바닥에 갑자기 살이 튀어나왔는데 왜 이런건가요 ㅠㅠ튀어나온 부분 눌려도 아무 통증 없고 티눈같아 보이진않는데..굳은살이 생긴건가요????,피지낭종이 생긴것같습니다
810,코로나 19 증상 37.5,제가 월요일에 학원에 갔는데 그 친구가오늘 증상이 있어서 검사를 받았습니다 근데 제가 집에 와서 열을 재보니 37.5가 나오고 가래만 나오는데 코로나 인가요?,증상으로 코로나인지 알수없지만  감기증상이 아닌가싶어요   열이오르는지 지켜보세요
811,귀에서 제 목소리랑 숨소리가 들려요,별로 안뛰었는데 왼쪽 가슴이 아프고 체육대회때 왔다 갔다 하는거를 20개를 넘어서 하니깐 갑자기 귀가 잘 안들리고 제 숨소리랑 말소리만 들리고 이러다가 큰일날꺼 같아서 안뛰고 했는데 벌써 2년이나 지났네요..이거 무슨 병인가요? 제가 멀미도 심한데 없애는법있나요..도와주세요,기초체력이 부족한분은 아닌가싶어요운동하고 체력을길러 주세요​
812,냉방병인가요 더위 먹은거인가요,제가 여름마다 꼭 한번씩 아픈 날이 있는데.. 증상이 매년 똑같거든요배 아프기 시작해서 갑자기 머리 핑 돌고 눈 앞도 안 보이고.. 심하면 쓰러지기까지 해요 중심 못 잡아서.. 여름만 되면 이러는데 더위 먹은건가요..??. 아니면 냉방병인가요..?.?.?,미주신경 실조성실신증상이아닌가 생각됩니다
