,Title,Question,Answer
647,귀가 먹먹하고 물찬 느낌입니다,안녕하세요? 어제 워터파크에 다녀온 이후로 물이 심하게 들어갔는지 한쪽귀가 먹먹하고 물찬 느낌이며 모든 소리도 작게 들려요 청각 기능도 저하된 것 같아요.어떡하면 좋을까요?,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정경수 입니다.질문자님의 경우 일시적으로 발생된 귀 이상, 귀 이관기능장애인지 감별이 필요합니다.귀지에의해 막힌것인지도 감별이 필요합니다. 현재는 귀이관 폐쇄성, 개방성 이관장애 가능성 정도로 의심해볼 수는 있지만 정확한 진단을 위해서는 이비인후과 전문의 진료가 필요합니다. 귀이관이 개방되어있으면 심장박동소리같은게 이관을 통해서 달팽이관으로 전달되어 소리가 나기도 한답니다. 폐쇄성이면 먹먹해지기도 한답니다.저음역 돌발성 난청유무는 청력검사를 해봐야 알 수 있으면 간단히 청력검사로 진단받으실 수 있답니다.증상이 지속되지 않으면 조금 기다려 보시고 코나 목을 따뜻하게 하시며 충분한 휴식과 수분 섭취를 하시면 도움이 되기도 합니다. 질문자님의 경우 증상이 지속되거나 호전되지 않으시면 가까운 이비인후과 전문의 병원을 방문하시어 전문의에게 진료를 받아보시면 되리라 생각합니다. 빠른쾌유바랍니다"
648,비중격만곡증 비염수술 후 처치,"4일전에 비중격 만곡증과 비염,비밸브 재건술 수술을 받았습니다이후3일간 지혈솜으로 인해 고통과인내의 시간을보낸뒤어제 지혈솜을 제거하고 정말 상쾌한느낌으로 숨을쉬는데병원쪽에서 코를풀면 안된다 라고하셔서 콧물과 피가 쌓여도참고 버텼습니다그런데 오늘아침 일어나니 콧물과 피카 모두 딱지가 되어콧속을 전부 막아버려 숨쉬기가 불가해서 다시 입으로만숨을쉬고있습니다다음주 금요일에 병원내원이 예약되어있는데그 전까지 이러고 살려면 가기전에 미쳐버릴것 같습니다코딱지는 떼어내도 되는걸까요? 어떻게해야 숨이라도 조금 쉴수있을까요??","안녕하세요. 하이닥-네이버 지식iN 상담의 장형준 입니다.​비중격만곡증 비염 수술을 받으셨는데, 수술후 코막힘때문에 불편하신가 봅니다.코안에 분비물과 딱지가 많아서 그럴 수 있으실 겁니다.​비중격만곡증과 비염 수술 등 코수술 후에는 코안이 자극되므로 붓기도 많고 분비물도 많아집니다.분비물이 굳으면 딱지가 되고요.이러한 이유로 코로 숨쉴 수 있는 공간이 좁아져 코막힘이 발생하게 되지요.​코막힘 원인이 단순히 분비물과 딱지 때문만은 아닙니다붓기때문에 코안이 좁아지는 것도 원인이 됩니다.또한 코안에 비중격을 고정?하기 위해 실리콘 판 지지대 때문일수도 있습니다.​현재 코안 점막이 약해진 상태고 지지구조도 약하기 때문에 본인이 스스로 코를 자극주는 행위는 위험하거나 안좋을 수 있습니다.수술부위가 틀어지거나 무너지기 보다는 점막자극으로 코피도 날 수 있고, 감염의 위험도 있기 때문입니다.​따라서 현재 상태가 너무 불편하시면 비중격만곡증 및 비염 수술 받으신 병원에 연락하셔서 진료일정을 당기시는게 좋겠습니다.수술받은 병원에서 치료를 받으시면 호전이 되실겁니다.​비중격만곡증 비염 수술 후 관리에 대한 답변이 되었으면 합니다.​"
649,생선가시가 목에 걸렸는데요,지금 이비인후과 두 곳 다녀왔는데다 찾을 수 없다고 하고 없다고 하네요근데 확실히 왼쪽 목에서생선가시가 찌르는 느낌이 납니다굴비를 먹었고 꼭 안빼도 될까요?,​반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  목에 가시가 걸린 것과 관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
650,귀 뚫고 관리,"지금 귀 뚫은지 3일정도 되어가는데, 소염제 먹고있고,마데카솔도 꾸준히 바르고 있는 중입니다.근데 오늘 아침에 보니 사진처럼 나오는데,귀걸이를 빼야할까요?",​반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  피어싱 관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
651,돌발성 난청 이명,"돌발성 난청 진단 받고 청력은 회복되었는데 아직 이명이 계속 들립니다.약은 복용 중인데, 이명이 언제쯤 사라질까요?",​반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  이명  돌발성 난청 관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
652,귀 뒤쪽 멍울 통증,↑↑멍울보다 크게 동그라미 그렸어요 더 잘보이라고..사진보시면 깨고나서 눈치 못채다가 마스크를 끼고있다가 귀 뒤쪽에 멍울이 만져지면서 통증이 있어서 사진찍어서 올립니다이게 뭘까요...요즘 목이 좀 자주 아프긴했는데 말을 많이해서 그런가 싶었는데 뭔가 이상하더라고요제가 평소에 말이 많아서 분명 말을 많이해서 그런건 아닐텐데 목이아프니까요네이버 찾아보니까 임프선염이라고 하시던데 그게 맞나 싶기도하구요 (오른쪽귀뒤쪽입니다)임프선염이면 치료비용이 얼마나 되나 해서 올립니다.,​반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다. 목에 멍울이 만져지는 것과 관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
653,"목에 자꾸 찔리는 느낌이 납니다,,",최근에 갑자기 목이 뭔가 가시로 찔리는 듯한? 그런 느낌이 한 이틀동안 계속 되더라고요... 가만히 있으면 덜 아프긴한데 음식을 삼키거나 침을 삼킬때는 더 아파지더라고요.. 이거 왜이런거고 치료방법은 없나요...?,​반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  구내궤양 관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
654,노란가래 지속,이주전? 부터 노란가래가 계속 끼고 목 이물감이 있어서 병원에 갔더니 목에 염증 이라고 하던데 그래서 약 먹고 했는데 안나아졌어요 그리고 저는 알레르기성 비염을 가지고 있고 대구 살아요 며칠전부터 노란가래가 지속되서 스트레스에요 ;; 그리고 항우울제 복용하고 있습니다 원인이 무엇일까요??,​반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
655,외이도염으로 질문 드립니다.,귀가 멍멍하고 간질간질하고 통증이 약간 있으며오른쪽 귀 내부에서 냄새가 나서 오늘 이비인후과를다녀왔습니다. 선생님께서 보시고 약하게 외이도염이 왔다고 하시면서 약을 발라주시고 나서 간호사분이 연고도 바르시냐고 물어보시는데 연고는 안발라도 되겠다고 하시면서넣는 약?? 주신다고 하셨는데 ( 드라이기 같은걸로 귀에 대고 치료도 받았습니다)약국에서 약 타온거를 보니까그 전까지 먹던 역류성 후두염 약만 있는데깜빡하고 처방전에 외이도염 바르는 약이나 먹는 약을안적으신걸까요? 진료 끝나고 혹시 귀 상태가 안좋아지면다시 오시라고 하셨는데 ㅠㅠ 걱정되네요약국봉투 전면에는제가 평소에 먹던 후두염 약 정보만 적혀있습니다원래는 후두염으로 병원을 다니고 있는 중입니다,​반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
656,편도가̌̈ 이상해요ㅠㅠ (사진주의),몇달 전부터 목이 간지럽고 뭐가 걸리적 거려서 편도결석? 그건줄 알고 면봉으로 뒤적거렷는데 아무것도 없더라구요 그래서 나아지겠지하고 몇주 냅두다가 어제 확인해봤는데 편도가 심각하게 부어있고 피도나고 그래서 소염제 먹고자고 일어나서 보니깐 이렇게되있는데 왜그런걸까요?,​반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
657,코 골절인가요,어제 자전거 타다 사람이랑 부딪혔거든요....어디다 부닺친줄은 모르겠는데 코를 부딪혔어요어제 자기 몇시간 전까지 계속 아프다가 좀 나아졌다가 지금 일어아니까 코 찡긋거릴대마다 아픈데멍은 없어요. 병원에 가 볼 증세까진 아니겠죠?,​반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다. 코 골절 관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
658,침을 삼킬때마다 목이 아파요. 근데 귀가 같이 아프네요,"침을 삼킬때마다 목이 아파요.침 삼킬때마다 오른쪽 어금니랑 귀가 같이 아프네요온몸에 나른한? 피로감 있구요(약먹어서일까요) 설사증상 있습니다발열은 없고, 기침 안합니다무슨 증상일까요?현재 목 상태 사진 첨부합니다","안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정경수 입니다.일반적으론 목이 아프면 상기도호흡기질환이 많습니다.두통, 몸의 근육통, 고열. 인후통-침삼킬때 목이 아픈정도, 오한등이 인후두편도선염의 주 증상이랍니다. 단순 감기의 경우에도 목이 아플수도 있습니다. 상기도 호흡기감염을 예방하는게 인후두편도선염을 예방하는 지름길이기도 합니다.목아플때 귀가아픈것은 연관이통으로 그쪽으로 지나가는 목신경이 같은 부위 귀신경을 건드려서 생기는 증상으로 보여집니다.전반적으로 피곤하지 않고, 틈틈히 건강관리만 잘하시고 충분한 휴식과 수분및 신선한 채소나 부드러운 음식의 영양섭취가 동반되면 건강을 유지할 수 있을 거라 생각됩니다. 하지만 몸이 피로하고 늦게 주무시거나 스트레스가 쌓이면 자주 반복되거나 만성화가 되기도 한답니다. 약복용시에도 약물 또한 적정 치료농도를 유지해야 빨리 호전되므로 시간을 잘지켜서 복용하셔야 합니다.만일 질문자님의 증상이 지속되거나 호전을 보이지 않으면 가까운 이비인후과 전문의 진료를 받으시면 되리라 생각됩니다. 진료에 따라서 인후두편도부위에 궤양이 있는것인지.편도가 비대되어있는것인지 인두편도염증이 반복적으로 재발 되는정도에 따라서 수술적인 치료가 필요하기도 합니다.빠른 쾌유바랍니다"
659,목이 너무너무 아파요,이틀에 한번씩 정도는 목이 엄청 아파요. 피 맛(?)도 나고 수영장에서 코로 물 들이키는 느낌이에요. 몇 년동안 이랬는데 이게 뭘까요 ..,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정경수 입니다.일반적으론 목이 아프면 상기도호흡기질환이 많습니다.두통, 몸의 근육통, 고열. 인후통-침삼킬때 목이 아픈정도, 오한등이 인후두편도선염의 주 증상이랍니다. 단순 감기의 경우에도 목이 아플수도 있습니다. 상기도 호흡기감염을 예방하는게 인후두편도선염을 예방하는 지름길이기도 합니다.전반적으로 피곤하지 않고, 틈틈히 건강관리만 잘하시고 충분한 휴식과 수분및 신선한 채소나 부드러운 음식의 영양섭취가 동반되면 건강을 유지할 수 있을 거라 생각됩니다. 하지만 몸이 피로하고 늦게 주무시거나 스트레스가 쌓이면 자주 반복되거나 만성화가 되기도 한답니다. 약복용시에도 약물 또한 적정 치료농도를 유지해야 빨리 호전되므로 시간을 잘지켜서 복용하셔야 합니다.만일 질문자님의 증상이 지속되거나 호전을 보이지 않으면 가까운 이비인후과 전문의 진료를 받으시면 되리라 생각됩니다. 진료에 따라서 인후두편도부위에 궤양이 있는것인지.편도가 비대되어있는것인지 인두편도염증이 반복적으로 재발 되는정도에 따라서 수술적인 치료가 필요하기도 합니다.빠른 쾌유바랍니다"
660,귀에서 이상한게 나왔습니다.,딱지인거같기도 한데 이상하 냄새가나서요.그전에도 이거빼기전에 이상한 냄새났었거든요.지금은 그 전보다는 진짜 많이 안나고요 이거아시는분 좀 알려주세요.,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정경수 입니다.귀지의 일종으로 보여집니다. 물귀, 딱딱한 건조 귀지 사람마다 다 다를 수 잇답니다.이 귀지에 세균감염이 진행될 경우 냄새가 심해질 수도 있답니다.질문자님의 상황이 어떤지 알려면 가까운 이비인후과에서 외이도 관찰이 필요할 수도 있답니다.좋은하루되세요"
661,비중격만곡증이 무기력증을 유발하기도 한가요,제곧내(제목이 곧 내용이라는 뜼),안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정경수 입니다.직접연관이 있다는 보고나 논문은 없는 것으로 압니다.하지만 비중격만곡증으로 인한 비폐색이 심하다면 심한 두통으로 인하여 동반될 가능성도 배제할 수 없을 수도 있답니다.좋은하루되세요
662,알레르기비염,지금 알레르기비염이 너무 심한데 근처에 약국 열린곳도 없고 너무 힘듭니다 어떡해야하나요,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정경수 입니다.일단 마스크 착용도 중요하지만 공기, 주변환경의 온도변화가 생기지 않도록 해주시고. 미지근한 물이나 수증기를 쐬시면 도움이 될 수 도 있답니다.빠른 쾌유바랍니다."
663,삼킬 때 목이 아파요,저번주 목금토일에 시식코너 알바를 했는데요 말을 엄청 많이했어요그랬더니 그후부터 뭘 삼킬 때마다 목이 아픈데 병원에 가봐야 할까요?,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정경수 입니다.질문자님의 목아픈 증상이 지속되면 가까운 이비인후과 진료를 권유해드립니다.일시적으로 발생된 상부호흡기 감염 초기증상으로 보여집니다.빠른 쾌유바랍니다.
664,귓속에 뭐가났어요,양쪽귀 안쪽으로 딱딱한게있어요아프지도않고 아무 느낌도없습니다도대체 이게뭘까요?병원 과는 어디로가야할까요?,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정경수 입니다.가까운 이비인후과로 방문하시면됩니다.사진상 단순 비지밥 정도로 의심되나 주변 다른 조직은 괜찮은지 관찰이 필요합니다.짜내면 하얀 지방성분 알갱이가 나온답니다. 빠른 쾌유바랍니다
665,목 염증인것같아요,사진에 화살표 표시한부분에빨갛고 염증생긴것같아요침삼킬때나 뭐먹을때 아픕니다여기는 어디부위고무슨 질환인가요?무슨약먹거나 어디병원가야하나요,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정경수 입니다.질문자님의 경우 사진상 흐릿해서 잘보이지않습니다. 그래도 의심해보는 원인은 우측편도 궤양 또는 구내염으로 의심됩니다. 너무 피곤하고 스트레스등으로 인두에 발생된 구내염의 일종으로 의심됩니다.구내염은 일반적으로 혀, 주변, 입천장주변,목구멍 주위, 목젖 주위 편도와 부위로 주로 보이는 쪽에 아프타성 궤양, 편도주위 궤양, 또는 설염 또는 수족구병, 바이러스 수포성 질환등으로 분류됩니다.헤르페스바이러스에 의한 포진도 의심할 수 있습니다. 피곤하고 힘들고 스트레스가 누적될 경우 잘 발생하기도 합니다. 질문자님의 경우 구내염의 일종이지 않을까 의심이됩니다만 정확한 진단을 위해 이비인후과 진료가 필요합니다. 비타민 종류는 보조적 치료이지 직접적인 치료방법이 될 수없습니다. 구강위생을 철저히하고 충분한 휴식과 신선한 과일섭취등이 예방에 도움이 됩니다.또한 신음식들이 구내염에 도움을 주기도 한답니다. 매실, 오렌지, 귤, 홍초, 초음료등이 도움이 되기도 한답니다. 신음식을 빈속만 아니라면 적당히 드시는게 도움이됩니다. 요즘에는 초음료들이 많으므로 속쓰리시지 않을정도만큼만 드셔도 된답니다.원인이 너무많고 명확히 밝혀져 있지 않습니다. 몸의 면역체계가 저하될 경우가 그렇습니다.심할 경우 2차 세균성 감염이 동반되기도합니다.궤양이 커질경우 아프고 침도 마르고, 침 삼킬때 아프기도합니다.전반적으로 피곤하지 않고, 틈틈히 건강관리만 잘하시고 충분한 휴식과 수분및 영양섭취가 동반되면 건강을 유지할 수 있을 거라 생각됩니다.약이 필요할 경우 약물또한 적정 치료농도를 유지해야 빨리 호전되므로 시간을 잘지켜서 복용하셔야 합니다.가글링도 도움이 되기도 합니다.오라메디.알보칠등의 치료는 보조적 치료에 도움이 될수도 있습니다.만일 질문자님의 증상이 지속되거나 호전을 보이지 않으면 가까운 이비인후과 전문의 진료를 통해 인후두 소작술같은 처치나 약물치료를 받으시면 되리라 생각됩니다.빠른 쾌유바랍니다"
666,"귀 먹먹거림이 저번주 목요일에 귀 먹먹거림이 양쪽 귀가 돌아가면서 그랬다가 한 3일뒤에 괜찮아졌는데 오늘은 한쪽귀가 먹먹거리네요 혹시 돌발성난청일 수도 있나요? 혹시 난청이라면 너무 치료시기가 늦은걸꺼요,,,,?",NA,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정경수 입니다.질문자님의 경우 정확한 진단을 위해선 귀와 고막관찰이 필요합니다. 일시적으로 발생된 귀 이상, 귀 고막안쪽의 근육의 경련성 질환이 발생할 때도 유사한 증상을 보이기도 합니다. 귀 이관근육의 경련성 질환인지 이관기능장애인지 감별이 필요합니다. 현재는 귀이관 장애 가능성 정도로 의심해볼 수는 있지만 정확한 진단을 위해서는 이비인후과 전문의 진료가 필요합니다. 저음역 돌발성 난청도 감별이 필요할 수 있습니다.귀이관이 개방되어있으면 심장박동소리같은게 이관을 통해서 달팽이관으로 전달되어 소리가 나기도 한답니다.증상이 지속되지 않으면 조금 기다려 보시고 코나 목을 따뜻하게 하시며 충분한 휴식과 수분 섭취를 하시면 도움이 되기도 합니다. 질문자님의 경우 증상이 지속되거나 호전되지 않으시면 가까운 이비인후과 전문의 병원을 방문하시어 전문의에게 진료를 받아보시면 되리라 생각합니다. 빠른 쾌유바랍니다"
667,갑상선아인가요,귓볼밑에 딱딱함 턱밑 혹같은거 임파선이 부어서 누가잡아댕기는느낌인데요 계속 불편하고 열감도 느껴져요 얼굴에 만성부비동염까지있어요,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정경수 입니다.귓볼밑은 침샘중 이하선 부위로 의심됩니다. 갑상선은 목 중앙부위입니다.직접 시진과 촉진이 필요할 수도 있답니다.지식인에서 침샘염을 검색해보셔도 도움이 될수 있답니다.빠른 쾌유바랍니다.
668,귀가 막힌 느낌,안녕하세요.제가 귀에 물이 조금 들어가서 면봉으로 귀에 물을 닦았는데 그날 이후로 한쪽귀가 막힌 느낌이 듭니다.귀에 손을 넣고 잠시 귀를 벌리 듯이하면 일시적으로 그 느낌이 사라지나 다시 생기고요. 이건 어떤 증상인가요?,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정경수 입니다.질문자님의 경우  정확한 진단을 위해선 귀와 고막관찰이 필요합니다. 일시적으로 발생된 귀 이상, 귀 고막안쪽의 근육의 경련성 질환이 발생할 때도 유사한 증상을 보이기도 합니다. 귀 이관근육의 경련성 질환인지 이관기능장애인지 감별이 필요합니다. 현재는 귀이관 장애 가능성 정도로 의심해볼 수는 있지만 정확한 진단을 위해서는 이비인후과 전문의 진료가 필요합니다.귀이관이 개방되어있으면 심장박동소리같은게 이관을 통해서 달팽이관으로 전달되어 소리가 나기도 한답니다.증상이 지속되지 않으면 조금 기다려 보시고 코나 목을 따뜻하게 하시며 충분한 휴식과 수분 섭취를 하시면 도움이 되기도 합니다. 질문자님의 경우 증상이 지속되거나 호전되지 않으시면 가까운 이비인후과 전문의 병원을 방문하시어 전문의에게 진료를 받아보시면 되리라 생각합니다. 빠른 쾌유바랍니다"
669,이하선염 침샘 부음,제가 오늘 이비인후과 갔다왔는데 침샘이 부었다했거든요 근데 다른사람들 보니까 이하선염 걸려서 몇달 됬는데도 붓기 안빠진사람도있다는데 붓기안빠지는게 흔한건가요,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정경수 입니다.이하선 침샘염의 경우 사람마다 치료기간이 조금씩 상이할 수 있답니다. 급성의경우에는 7-10일정도 약물치료하면 대부분 좋아집니다. 길게는 2-3주까지 걸리시는 분도 있답니다. 하지만 만성의 경우에는 1-3개월이상 지속되게 부어잇는 경우도 있사오니 증상이 있다면 가까운 이비인후과 전문의 진료를 받아보시기를 권유해드립니다.빠른 쾌유바랍니다.
670,귓속 통증이 심해요 ㅜㅜ18일에 사랑니 뽑고 그 담주 화요일에 풍선 불었는데 그 후로 귓속 통증이 더 심해지고 있어요 ㅜㅜ25일 토요일에 약 지어서 먹는데도 효과가 없어요큰 병원 가야할까요?송곳으로 찌르는 것 같아요그냥 있어도 아프고 물을 먹거나 밥 먹으면 더 심해요ㅜㅜ,NA,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정경수 입니다.귀통증이 귀 외이도나 중이염으로 인한 통증인지. 사랑니 발치후 발생되는 연관 이통인지 감별이 필요합니다.직접 시진과 촉진이 필요하오니 증상이 지속된다면 가까운 이비인후과 전문의 진료가 필요할 수 있답니다. 빠른 쾌유바랍니다.
671,입안 볼쪽 덩어리 물집 혹?,입안 볼쪽에 사진과같이 동그랗게 덩어리인지 물집인지 혹인지 모르는 무언가가 생겼습니다 만지면 아프구요 구내염인지 피곤해서 자연스럽게 생긴건지 아님 다른 질환인지 궁금합니다,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정경수 입니다.사진상 불명확합니다. 직접 촉진을 해봐야 진단내릴 수 있을 것 같습니다. 단순 구내염으로 인한 덩어리인지 증식성 조직인지 감별이 필요합니다. 정상적으로 이하선 침샘의 개구부가 위치해 있는 곳이기도 하니 정상 침샘입구부인지 그 주변에 염증반응이 생긴것인지 감별이 필요할 수 있답니다. 질문자님의 증상이 지속되면 가까운 이비인후과 진료를 한번 받아보시기를 권유해드립니다. 빠른 쾌유바랍니다.
672,혀에 뭐가 났습니다,말랑하고요 그냥 덩어리만져 있습니다 통증이나 궤양도 없고요 딱딱한 덩어리도 없습니다 그냥 덩어리져 있는그냥 물혹같은느낌입니다 혹시 이런경우 어떤 병명인지 전문가 소견 듣고 싶습니다3일전에 발견해서 언제 생겼는지는 모릅니다현재 더 커진다거나 다른이상은 없고요37남자이고요 술담배는 안합니다만 혹시 인두유두종 바이러스로 생기는거면 딱딱한 혹같은 종기겠죠?,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정경수 입니다.사진상 불명확합니다. 직접 촉진을 해봐야 진단내릴 수 있을 것 같습니다. 단순 설염인지, 수포성 증식성 혹인지 혀안쪽에 덩어리가 만져지는 지에따라 조직검사가 필요할 수 도 있답니다. 질문자님의 덩어리 증상이 지속되면 가까운 이비인후과 진료를 한번 받아보시기를 권유해드립니다. 빠른 쾌유바랍니다."
673,목에 궤양이 생겼는데,허브캔디같은거 먹으면 도움 되나요?,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정경수 입니다.목궤양과 허브캔디는 전혀 연관성이 없답니다. 궤양에 대한 진단이 먼저 정확한지를 확인해봐야알 수 있을 것 같으나 충분한 수분섭취와 휴식은 도움이 될 것 같습니다. 빠른 쾌유바랍니다.
674,턱부분 통증,턱부분이 부어오르고 아픈데 원인이먼가요??병원가려면 치과가야하나요 이비인후과가야하나요턱 뼈가아파요,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정경수 입니다.사진상 불명확합니다. 직접 촉진을 해봐야 진단내릴 수 있을 것 같습니다. 단순 침샘염, 악하선염인지. 턱주변으로 생기는 연부조직감염인지 턱주변 이파선염인지 감별이 필요할 수 있답니다. 질문자님의 증상이 지속되면 가까운 이비인후과 진료를 한번 받아보시기를 권유해드립니다.빠른 쾌유바랍니다."
675,침샘비대증,2주전 이비인후과에기서 임파선염이라는 진단을 받고 약을 먹었는데 호전되지않고 점점 붓는 정도가 심해지고 있습니다특히 자극적인 음식을 먹었을 때 심하게 붓고 턱이 찌릿찌릿한 느낌이 계속 들어요. 염분이 없는 음식을 먹었을때는 붓는게 덜 한 것 같은데 침샘비대증인건가요?? 염분이 침샘을 자극해서 붓는건가요? 음식을 먹을때마다 턱이 찌릿해서 밥을 먹기가 힘들어요ㅠ,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정경수 입니다.침샘비대증인건가요?? 염분이 침샘을 자극해서 붓는건가요? 음식을 먹을때마다 턱이 찌릿해서 밥을 먹기가 힘들어요ㅠ-----내용만으로는 진단내리기 어려우나 침샘염으로 의심됩니다. 염분도 침샘을 자극하지만 저작행위와 신음식들이 훨씬이 자극이 강하답니다.질문자님의 불편감이 질문처럼 심하다면 가까운 이비인후과 전문의 진료가 꼭 필요할 수 있으니 다시한번 이비인후과 진료를 받아보시기를 바랍니다.
676,귀 외이도에 이게 뭘까요...?,안녕하세요 교수님.다름이 아니라 요즘 인후통이 심해서 병원을 다녀왔는데 이상한게 발견되서 여쭙고자 왔습니다ㅠㅜ...검사해봐야할까요..?,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정경수 입니다.귀내시경 사진이 불명확하지만 검게 보이는 부위는 모반같은 점의 일종인지. 흑색종인지, 단순 혈관종이나 착색반응인지 직접 시진과 촉진이 필요할 수도 있고 조직검사가 필요할 수 도 있답니다.이비인후과 전문의 진료가 필요할 수 있답니다."
677,몸살 ? 코로나 ?,2일 전에 한 30분 정도 되는 거리를 무거운 가방 메면서 걸은 적이 이ㅆ었거든요 짐도 많고 그때 날씨가 덥고 습하고 그랬어요 엄청 힘들게 도착했었은데 어제부터 머리 뒤쪽이랑 귀 바퀴 뼈? 가 한 2~3분에 한 번씩 콕 쑤셔요 근데 이게 처음이 아니라 몇 달에 한 번씩 그런 적이 있어서 그냥 그런가 보다 했는데열을 재보니까 37~8 나오고 그날따라 좀 힘도 없고 조금씩 어지럽고 그래서얼음이나 시원한 걸로 열도 식히고 잤었어요 얼굴이 많이 뜨겁고 목 쪽에는 열이 38~9도 나와서 코로나 생각이 났는데 기침도 안 하고 코도 안 막혔고그냥 몸에 힘이 없고 조금 어지럽고 귀 쪽이랑 머리가 쑤신 거 빼고는 딱히 안 아파서 그냥 2일 전에 무리해서 몸살인가 생각하고 있는데 막 코로나 면 어쩌지 생각이 많이 들어요 .. 만약 정말이면 저희 가족도 다 검사받고 그래야 되고 ... 검색해 보니까 귀랑 머리 쑤시는 건 코로나 증상에 없는 거 같아서 조금 안심하고 있는데 그래도 마음 한편으로는 많이 걱정이 됩니다 그냥 몸살일까요 작지만 내공 600 드릴게요 ...,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정경수 입니다.걱정되시면 1339나 동네 보건소에 전화문의해보신후에 병원을 방문하셔도 됩니다.질문자님의 증상은 상부호흡기 감염(단순 비염포함)으로 발생된 것인지 건조한 날씨나 환경으로 인한 것인지도 감별이 필요합니다.걱정되면 선별검사가 필요할 수도 있답니다.코로나는 점점 기침과 37.5도 이상의 열이 발생되기도 한답니다. 이비인후과 진료를 받아보시는게 도움되리라 생각됩니다.좋은하루되세요
