,Title,Question,Answer
652,쌍수한 지 이틀 됐는데요 저 동그라미 친 곳에 피딱지가 있었는데 연고 바르면서 떼졌거든요? 근데 저렇게 라인이 안잡히고 뭐가 난 것처럼 됐는데 별거 아닌가요..?,NA,안녕하세요. 하이닥-네이버 지식iN 상담의 신인수 입니다.딱지 등이 떨어졌을 거라 생각이 듭니다. 그러나 부어오른다던지이상증상이 있다면 다른 원인이 있을 수가 있습니다.​그렇기 때문에 먼저 병원에 내원을 하셔서 전문의와 상담을 통해서확인을 해보시는 부분이 가장 정확하고 안전합니다. 답변이 도움이되었으면 합니다. 감사합니다.
653,저가 일하다가 오픈에 데였거든요 처음엔 엄청 아팠는데 지금은 살짝 따갑고 화상입은데가 감각이없어요 그리고 화상 치료안하고 후시딘이랑 마데카솔만,저가 일하다가 오픈에 데였거든요 처음엔 엄청 아팠는데 지금은 살짝 따갑고 화상입은데가 감각이없어요그리고 화상 치료안하고 후시딘이랑 마데카솔만 발라도 돼나요?,"안녕하세요. 하이닥-네이버 지식iN 상담의 임진규 입니다.​화상으로 다친 후 약 2-3일 정도 경과관찰이 필요합니다. 수포가 새로 생기기도 하고 화상이 깊어질 수 있는 시기이기 때문입니다. 화상연고, 메디폼 등을 이용하여 습윤드레싱을 해주세요. 화상으로 손상된 피부가 수술이 필요한 정도로 깊은 상처가 아니라면 감각은 회복되기 때문에 안심하셔도 됩니다. 만약 통증, 부종, 발적이 심해진다면 화상치료병원에 내원하시어 진료를 받는 것이 좋습니다.감사합니다.​​"
654,제가 손에 화상을 입어서 치료를 받다가 이제 붕대를 풀었는데 저거 언제 없어지나요 ...? 지금 너무 딱딱해요 후시딘이나 마데카솔 바르라는데 바르면 빨리 낫나요 ㅠㅠ ?,NA,"안녕하세요. 하이닥-네이버 지식iN 상담의 임진규 입니다.​사진이 명확하지 않아 정확한 상태를 파악하기 힘들어 보이지만 손상된 표피가 남아있는 상태로 보입니다. 시간이 지나면 자연 탈락되기 때문에 경과관찰하면 됩니다. 현재 통증이 없고 발적, 부종이 없다면 보습제, 흉터연고, 자외선 차단제를 꾸준히 사용해주세요. 하지만 진물이 아직 나는 상태라고 한다면 화상치료병원에서 진료를 받아보세요.감사합니다."
655,항문옆엉덩이에 뭐가났는데요 만지면 물렁거리구 약간의통증은 있구요일상생할할땐 통증은없어요 생리시작이라 생리대른착용했는데 끄슬려서 그랬나생각두들긴했는데요 생리대착용하고 나서생긴거라 인터넷을보니 치루나농염이라는말이 많아서요,NA,안녕하세요. 하이다-네이버 지식iN 상담의 이주연입니다.아무래도 종기 즉 농양이 생긴 것 같습니다.가까운 외과나 항문외과를 찾으셔요.
656,제가 제대로 걷지를 못하고있습니다,제가1년전에 응급실에 입원한적이 있어 습니다 원인은 바이러스에 위한 위 트러블 과 당뇨및고혈압이 문제 였습니다2달정도 침대 생활를 했고 그후로제대로 걷지 못하고 걸을 때 다리에 힘이 없어 휘청거리곤 합니다 어떤 병원에 가야될까요 그리고 집에서 할 수 있는 운동 같은 게 있을까요??,안녕하세요. 하이닥-네이버 지식iN 상담의 김재호 입니다.​대학병원 재활의학과 진료 받아보시기 바랍니다.상태에 따라 혼자 운동하다가 다치는 경우도 많으니안정성을 회복할 때까진 재활의학과에서 재활치료받는 것을 권합니다.
657,오픈에 데여서 화상을 입었는데 아프면서 손에 감각이 없고요 사진으로 봤을때 몇 도 화상인가요? 화상 입기 전과 후로 사진 찍었어요,오픈에 데여서 화상을 입었는데 아프면서 손에 감각이 없고요 사진으로 봤을때 몇 도 화상인가요? 화상 입기 전과 후로 사진 찍었어요,"안녕하세요. 하이닥-네이버 지식iN 상담의 임진규 입니다.​화상으로 다친 후 약 2-3일 정도는 경과관찰이 필요합니다. 수포가 새로 생기거나 더 커질 수 있고 화상이 깊어질 수 있는 시기이기 때문입니다. 화상연고, 메디폼 등을 이용하여 습윤드레싱을 해주세요. 하지만 통증, 부종, 발적이 심해진다면 화상치료병원에 내원하시어 치료를 받는 것이 좋습니다.감사합니다."
658,화상입었는데,어제 화상입어서 연고발라주고있는데화상밴드도 붙여야하나요흉터 남을까요?화상연고나 흉터연고 추천해주세요그리고 이게 물집 잡힌건가요?화상흉터수술 비용은 얼마 정도하나요,"안녕하세요. 하이닥-네이버 지식iN 상담의 임진규 입니다.​화상으로 다친 후 약 2-3일 정도는 경과관찰이 필요합니다. 수포가 새로 생기거나 더 커질 수 있고 화상이 깊어질 수 있는 시기이기 때문입니다. 우선 화상연고, 메디폼 등을 이용하여 습윤드레싱을 해주세요. 하지만 발적, 통증, 부종이 심해진다면 이차감염의 가능성이 있기 때문에 화상치료병원에 내원하시어 진료를 받는 것이 좋습니다.감사합니다."
659,목이 아파요,목이 가운데 그 중심 이름을 모르겠는데 그 가운데 양쪽으로 쏙 들어가잖아요 누르면 거기가 양쪽이 안에 뭐가 있는거마냥 아파요 쿡쿡 쑤시는 느낌인데 이게 목부터 명치까지 찌르르 아프기도하고 목만 아프기도 하고 그냥 가만히 있다가 갑자기 그래서 원인을 알 수가 없어요ㅜ 이거 왜이러는 걸까요ㅜ 지금도 안에 진짜 무슨 부러진 뼈가 눕혀져 있는것마냥 쿡쿡 아파요ㅜ,안녕하세요. 하이닥-네이버 지식iN 상담의 박찬도 입니다.​증상이 매우 비특이적이라 뭐라 의심되는 진단을 말씀드리기 어렵네요.​일단 이비인후과 및 내과 진료를 받아보시는게 좋겠습니다.​답변이 도움이 되셨길 바랍니다. 감사합니다.
660,숨을 들이 마쉴때 왼쪽 가슴이 아파요 왼쪽 팔도 살짝 저리고요 이틀째 증상이 나타나고 있습니다 병원진단이 필요할시 어디로 방문 하면 되나요?,숨을 들이 마쉴때 왼쪽 가슴이 아파요왼쪽 팔도 살짝 저리고요이틀째 증상이 나타나고 있습니다병원진단이 필요할시 어디로 방문 하면 되나요?,안녕하세요. 하이닥-네이버 지식iN 상담의 최창석 입니다.숨을 들이마쉴 때 흉통이 있는 경우 기흉이나 흉막염 등 폐질환이 있을 때 나타날 수있는 증상이며 좌측팔로 통증이 방사되는 증상은 협심증이나 심근경색시의 증상일 수있습니다. 그외에도 환자분 다른 동반증상이나 진찰소견에 따라 다양안 원인이 있을 수있으므로 흉부외과와 심장내과등 여러가지 검사와 치료를 함께볼수있는 종합병원에 방문하셔서 진료보시기 바랍니다. 감사합니다.
661,허벅지 지방흡입하고 다음날,지방사는데허벅지 지방흡입하고 다음날 일이있어서바로 내려가야하는데수술후 담날 드레싱 해야한다던데드레싱셀프로 집에서 소독하면 안되는건가요?ㅠ아님 근처병원가서 해달라고 해야하는건지요ㅠ,"안녕하세요. 하이닥-네이버 지식iN 상담의 강문석 입니다.​대부분 상체는 적당하거나 마른 체형인 반면 하체는 비만의 경우가 많습니다.하체 지방은 잘 빠지지 않고 지방축적 부위에 속하기 때문에 지방 흡입을 통해상 하체의 균형을 잡아주는 것이 좋습니다.​상태에 따라서 허벅지 안쪽, 허벅지 바깥쪽, 허벅지 뒤쪽 부위를 지방 흡입하여개선을 해드리고 있습니다.​질문 내용의 경우 수술 후 담날 드레싱 해야 하는데드레싱 셀러 프로 집에서 소독하면 안 되는지 그 부분에 대해서 질문을 해주셨는데요충분히 집에서 셀프로 소독하셔도 됩니다.​하지만 자신이 없거나 혹여 잘못될까 봐 걱정이 되신다면근처 병원으로 가서 해달라고 해주시는 것이 좋습니다.​드레싱하는 것이 그렇게 어렵거나 까다로운 건 아니니충분히 집에서도 하실 수 있습니다.​"
662,터널증후군일까요?,디자인쪽 일하는 20대 후반여자이고옛날부터 손쓰는 일을 많이 했어요최근 손목이 너무 불편했는데 응급실 갈일이있어서 엑스레이를 한번 찍어봤거든요. 그날 손가락땜에 간거라 손목진료는 못봤는데 혹시 터널증후군인지 봐주실수 있을까요?,안녕하세요. 하이닥-네이버 지식iN 상담의 허정남 입니다.​엑스레이 사진만으로 손목터널증후군을 진단할수는 없습니다.초음파를 이용하거나 신경전도 검사를 해야 정확한 진단이 가능합니다.
663,치매.파킨슨(몸이 오른쪽으로 기울었어요),"아버지께서2017년 7월 새벽에 기상하다가 갑자기 귀가 안들리고어지러움을 느끼고 쓰러졌습니다.귀어 주사도 맞고 좋아지길 기대했지만,청력이 돌아오지 않았습니다.그리고 2018년 12월.넘어져서 어깨를 다치고,전신마취후 수술을했는데...섬망증상이 생겼습니다.헛것을 보고 헛것을 듣고,집인지 병원인지 분간을 못하고,잠도 못주무시고,눈을 반쯤뜨고 엄지 검지 손가락을 비비더라구요.그래서 치매초기증상인가보다 생각했어요.청력상실 후 말도 어눌해지고,행동들까지 서서히 치매와 가까워졌습니다.30년 전에 있었던 일을 지금 일어나고 있는것처럼 얘기하고,돈의 가치도 옛날적 갑어치로 생각하고말합니다.그러다가 또 좋아지기도 하고..걸음걸이는 바닥에 질질끌며 스스스스 소리가 나게잔걸음으로 움직입니다.2019년 여름쯤 부터는 몸이 뒤로 젖혀졌어요.걸을때 발보다 머리가 뒤로,상체가 뒤로 젖혀진채 걷다보니 그대로 뒤로 철푸덕 넘어진다고 합니다.앞으로 몸을 구부리려고해도잘 안되나봐요.그런데 무슨영문인지 ..지금은오른쪽으로 몸이 기울었다고합니다.정형외과에 가니 협착증이라고 했다네요.아버지가 지방 병원 신경과에서치매증상있는 약을 처방 받아서 드시고있는데이런증상을 이야기하니파킨슨병 같다고 하셨대요.이런증상들이 파킨슨이 맞나요?큰병원에 모시고 가고싶은데,어떤 병원이 좋을지어떤과를 가야할지 모르겠어요.귀가 안들려서 의사와 일대일 소통이 안되다 보니보호자 동반하에 통역하듯 진료를 봐야하는상황이예요.건강을 되찾으시면 좋겠는데이런 증상들을 진료받을때어디로 가는게 가장좋을까요?무조건 서울에 큰병원을 찾아가면 될까요?",안녕하세요. 하이닥-네이버 지식iN 상담의 김성근 입니다.​청력상실은 양측 귀로 갑자기 발생하신 것인가요?  일대일로 소통이 안된다는 것을 보면 양측 청력을 상실하신 것 같으신대요 양측 귀가 동시에 병이 발생하는 것은 흔한 일이 아닌데 이상하네요. 파킨슨 병을 의심하신다고 하셨는데 파킨슨 병에서 귀가 안들리진 않습니다. 다만 다른 말씀주신 증상들은 파킨슨 증후군을 의심할만합니다.​파킨슨 증후군이라고 말씀드리는 이유는 파킨슨 증후군이라는 큰 범주가 있고 그 안에 파킨슨 병이 있습니다. 파킨슨 증후군은 만성적으로 진행하는 신경퇴행성 질환입니다.​우선 섬망이 있으셨다고 하는뎅 섬망은 고령의 노인에서 수술 등의 큰 스트레스가 있고 갑자기 지내던 상황과 달라졌을 때 나타나는 증상으로 신경퇴행성 질환같이 뇌의 기능이 떨어진 사람들에서 잘 나타납니다.​물론 파킨슨 증후군에서 파킨슨 치매가 나타날 수 있고요 걸을 때 발을 끌면서 걷는 것과 잔걸음을 걷는 것도 파킨슨병의 특징입니다. 목을 뒤로 젖히고 걷는 것은 파킨슨 병보다는 파킨슨 병의 친척같은 질환에서 나타날 수 있습니다. 몸이 한쪽으로 기우는 증상 역시 나타날 수 있고요​정리하자면 해당증상은 파킨슨 증후군을 의심할 만 하며 파킨슨 병인지는 알 수 없고 검사를 받아보셔야 합니다. 정확한 진단을 원하시면 신경과 이상운동질환 파트를 진료를 볼 수 있는 종합병원급에서 진료를 보시는 것이 좋겠습니다. 다만 신경퇴행성 질환은 현재 대개 예후가 좋지는 못합니다.
664,80대 할머니께서 이통을 호소하시는데...,"제목대로 저희 외할머니께서 귀 뒤쪽에 아주 심한 통증을 호소하십니다.어제 저녁쯤부터 살짝 그랬는데 별거 아니라 생각하시고 그냥 두셨더니, 지금까지도 통증이 낫질 않는다고 하시네요....병원에 가자고말씀드려도 작년에도 이랬는데 진통제를 먹고나니 괜찮았다고, 이번에도 약 먹고 쉬면 괜찮다고 만류하십니다.저번에 통증이 일어났을때 집안 문제로 신경을 많이 써서 그렇게 된것같다고, 이번에도 제 남동생(손자)랑 어머니 갈등때문에 신경을 많이써서 잠깐 신경통 생긴거니 걱정하지 말라고..방금 막 타이레놀을 드렸는데 아침까지 통증이 가라앉지 않으면 병원으로 모셔야겠죠??참고로 저희 할머니는 반년전에 심장병 수술을 받으셔서 아직도 약을 하루 2회씩 복용하고 계십니다.통증완화를 위해 진통제외에 할수있는건 뭔지, 이통의 원인이 정말 신경을 많이써서 스트레스때문인지...전문가분들 조언구합니다.","안녕하세요. 하이닥-네이버 지식iN 상담의 박종원 입니다.귀 뒤의 통증은 림프염, 봉와염, 신경통 등의 가능성이 흔합니다.육안으로의 진찰과 압통을 확인하는 것만으로도어떤 약이 도움이 될지는 짐작할 수 있으니가까운 병원 가보시기 바랍니다.신경통이라면 조금 더 시간이 걸릴수도 있지만의사선생님이 안내 해 주실 겁니다.빠른 쾌유를 바랍니다~"
665,2도화상을 입었을때 레이져시술이 필요한가요?,NA,"안녕하세요. 하이닥-네이버 지식iN 상담의 임진규 입니다.​2도 화상으로 손상된 피부는 깊은 2도 화상인 경우 흉터가 남을 수 있습니다. 보통 6개월에서 1년에 걸쳐 피부가 안정되기 때문에 꾸준히 관리가 필요합니다. 보습제, 흉터연고, 자외선 차단제를 꾸준히 사용해주시고 나중에 착색, 비후성 반흔 등이 생긴다면 흉살주사, 레이저 시술이 필요할 수 있습니다. 흉터가 걱정되시면 화상치료병원, 피부과, 성형외과 등에 내원하시어 진료를 받아보세요.감사합니다."
666,화상 입은지 1주일 정도 됬는데 흉터 남을까요?물집은 안잡혔었는데..지금이라도 화상 연고를 발라야하나요?,NA,안녕하세요. 하이닥-네이버 지식iN 상담의 임진규 입니다.​화상으로 다친 후 물집이 생기지 않은 상태라면 1도 화상으로 분류됩니다. 피부가 변색되어 있는 것은 손상된 표피의 색이 변해있는 것입니다. 시간이 지나면 손상된 표피는 탈락됩니다. 회복된 피부는 건조해지기 때문에 보습제를 자주 사용해주세요. 흉터연고도 같이 사용하시면 도움이 됩니다. 자외선 자극에 의해 착색이 될 수 있기 때문에 자외선 차단제를 사용해주세요.감사합니다.
667,혈당이154가 나왔는데요...,회사 건강검진(출장)인지 모르고 전날 음주 하였고 아침에 컵라면과커피도 마셨습니다.2시간후 건강검진 힌였구요.검사결과 다른건 다 정상인데 혈당이154가 나왔네요.당뇨일가능성이 높은건가요?,안녕하세요. 하이닥-네이버 지식iN 상담의 서민석 입니다.식사후 2시간 뒤 측정한 혈당이 154면 당뇨는 아닙니다.당뇨 진단을 위해서는 금식 정확히 하고 측정하는 것이 필요합니다. 다음에는 검사를 정확히 받아보시면 좋겠습니다.
668,코뼈골절 질문,저번주 토요일에 코쪽에 충격이 가해져 응급실 갔다가오늘 코뼈가 뿌셔졌다고 수술날짜잡았습니다.의사가 제대로 설명을 안해줘서 간호사한태 말로 들은게 다입니다.부분마취 후 수술한다고 했으며 절개는 안하는걸로 들었구요.수술시간은 30분에서 1시간정도 걸린다고했습니다.질문1. 제가하는 수술은 무슨수술인가요?2. 기존에 메부리코였는데 수술하면서 교정할수있나요?3. 수술비용은 얼마정도 나오는지 알고싶습니다.(대학병원),"안녕하세요. 하이닥-네이버 지식iN 상담의 성형외과 전문의 조길환 입니다.​1. 제가하는 수술은 무슨수술인가요-> 절골된 부분을 원래 위치로 돌리는 수술입니다.​2. 기존에 메부리코였는데 수술하면서 교정할수있나요? -> 이번 수술에는 교정이 포함되지는 않을것입니다. 현재 골절된 부분을 되도록 원래 형태로 돌리는 수술이기 때문에 다른 부분의 수술은 함께 진행하지 않는것이 보통입니다.만약 매부리 부분이 골절부위와 같다면 교정이 될 가능성도 있습니다.​3. 수술비용은 얼마정도 나오는지 알고싶습니다.(대학병원) -> 수술 내용 및 입원, 마취 등 여러가지 조건에 따라 수술비용차이가 있기때문에 정확한 안내가 어렵습니다.​답변이 도움이 되셨길 바랍니다.감사합니다."
669,화상 딱지가 떨어져서 이 상태인데노스카나 발라도 되나요 흉 안지게 하고싶어서요재생크림을 발라야하나요?,NA,"안녕하세요. 하이닥-네이버 지식iN 상담의 송창민 입니다.사진상 가피가 제거된 심재성 2도 이상 화상으로 보이고 지금은 흉터 제품을 사용하기 보다는,  흉터를 덜 남기기 위한 수술이나 다른 치료 방법을 상담해 보는 것 이 좋습니다. 사진상의 상태라면 피부이식보다는 국소피판수술로 상처를 봉합하는 것이 좋은 것으로 보이고 수술과 보존적 치료중 어떤 선택을 할 지는 화상 전문 병원에 방문해 상담받아 보는 것이 좋을 것으로 판단됩니다.​"
670,왼쪽머리 두통,"저번주에 계단에서 넘어졌었는데 꼬리뼈 타박상이 있었거든요 근데 너무 순식간에 넘어져서 제기억에 머리는 안부딪힌거같은데 가끔 왼쪽머리 통증이있습니다 넘어진거와 연관이 있나요? 어지러움 ,구토 증상은 없습니다",안녕하세요. 하이닥-네이버 지식iN 상담의 박종원 입니다.머리를 부딪히지 않아도 뒷목의 충격이 왔다면두통이 발생할 수 있습니다.큰 범주에서는 긴장성 두통이라고 합니다.긴장성두통이란뒷목 근육의 경직에 의하여근육 밑을 주행하는 후두신경이 압박되어두통이 발생하고이 경우 뒷목의 근육을 풀어주는 치료를 하게 됩니다.엑스레이를 찍어보면경추직선화(일자목) 또는 경추 배열의 부정렬소견이 관찰됩니다.신경과에 방문해서간단한 물리치료와 신경치료를 받으시면 빠르게 호전됩니다.
671,제가 오늘 쌍수를 했는데,재채기도 하면안돼겠죠 그리고 옆으로 누워서 자도 안돼겠죠 근데 자다가 실수로 옆으로 누우면 어떡하고 자다가 재채기 나오면 어떡해요 ?,"안녕하세요. 하이닥-네이버 지식iN 상담의 권용석 입니다.자가다 보면 옆으로 돌아누울수도, 채재치고 할수 있으며,그렇게 한다고 해서 문제가 발생하지 않습니다.바른자세로 자거나, 머리를 높게해서 자는게 부기관리에 조금더 도움이 된다는 뜻이지, 그렇게 하지않은다고 해서 문제가 되는것은 아닙니다."
672,어지러워서 핑핑 돌아요 두통이 너무 심해요 질병명이 궁금합니다,"안녕하세요 저는 이십대 중후반 여성인데요작년 여름에 두통 및 어지럼증 때문에 고생을 꽤 했어요자고 정신이 들때쯤 일어나기 전부터 천장이 빙빙 돌고 뒤척이거나 몸 방향을 바꾸면 전혀 중심을 잡지 못하고 침대에서 떨어지거나 몸은 가만히 있는데 VR 게임 하는 것처럼 제가 어딘가로 쏟아지는 느낌 롤러코스터를 탄 느낌이 들었어요하루 종일 이런 증상이 반복되는 날에는 구토 두통 헛구역질을 반복하다 쓰러져 잠들었고 그렇게 자고 일어나면 언제 그랬냐는 듯이 다음날은 멀쩡하고 ..증상이 일정하게 나타나지 않아서 너무 고생을 하다가 심한 증상이 있던 날 응급실에서 MRI CT 까지 찍었지만 뇌에는 큰 문제가 없다는 소견을 받았습니다다만 귀에 대한 검사를 하지 않아서 그 다음 주에 이석증을 의심하여 집 근처 이비인후과에서 검사를 진행했지만 이 또한 이석증은 아니라는 소견, 원인을 알아내지 못하였습니다. 이비인후과에서 너무 어지러울 때 먹으라고 처방해 주신 약을 며칠 먹으니 그 후부터는 증상이 거의 나타나지 않아서 병원에 더 가보지 않았어요그런데 요 한달 새에 그 전만큼 침대에서 떨어지고 일상 생활에 큰 지장은 아니지만 앉아 있다 일어날 때, 무언가를 씹을 때 예기치 못한 상황에서 중심을 못잡고 자꾸 넘어지려 하거나 눈앞이 하얘지고 깜깜해지고 핑 돈다는 표현이 딱 맞는 것 같아요 두통이 너무 심해졌고요응급실에서 어떤 증상이 없다고 해서 병원에 가도 제 두통과 어지럼증에 해답을 못 얻을 것 같다는 생각이 들면서 이 두통으로 점점 예민해지네요 혹시 관련해서 의심되는 병명이나 진료받아야 할 과목이 뭘까요 어떤 병원으로 가야 제 증상을 설명해 줄 수 있을까요? 답변 부탁드립니다","안녕하세요. 하이닥-네이버 지식iN 상담의 박종원 입니다.증상이 많이 심하셔서처음에는 이석증을 의심할 수 있는 상태입니다.두통을 동반한 기립성저혈압 현상이 가장 불편한 증상으로 보입니다.병원에 가시게 되면뒷목과 등의 엑스레이, 자율신경이상검사 등을 시행하시게 됩니다.대학병원이라면 혈액검사를 다시 한번 시행하실 수 있습니다.치료는 저희같으면 양측 뒷목과 등의 근육을 치료하여척추간 사이의 긴장을 해결하여 압박되어 있을교감신경을 치료하게 됩니다.대학병원에서라면 신경과와 내과에서 협진하게 될 수 있겠습니다."
673,급성요통 치료,오늘 의자에서 일어나다가 갑자기 허리가 아파오더니 몸이 틀어졌습니다급한대로 통증주사?신경주사? 맞았는데 낫는 기미가 없습니다내일 정말 중요한 출장이 있는데 지금이라도 응급실을 가야되나요,"안녕하세요. 하이닥-네이버 지식iN 상담의 박찬도 입니다.​급성 요통이 발생하면서 몸이 틀어졌다면 허리디스크질환 가능성을 꼭 생각해야 할 것 같은데요, 신경주사치료를 받으셨다면 1-2일 정도 이후 호전반응이 나타나므로 좀 기다려보셔야 할 것 같습니다.​처방된 약을 드시고 온찜질을 해주면서 안정을 취해보시기 바라구요, 내일 출장으로 오늘 꼭 통증을 더 가라앉혀야만 하는 입장이라면 인근 응급실에 가셔서 추가적으로 진통제 주사를 맞으셔야 할 것 같습니다.​답변이 도움이 되셨길 바랍니다. 감사합니다."
674,뇌에상처날수있나요?,엠알아이랑 이것저것찍었는데의사가보더니 이거보이시죠?뇌에스크래치난거 이러면서뇌에빨간줄3개있더라구요8미리1개3미리두개어떡하면 뇌에상처가날수있는거죠?뇌출혈로이어지나요?,"안녕하세요. 하이닥-네이버 지식iN 상담의 김성근 입니다.​뇌는 상처가 나면 비가역적으로 발생하는 경우가 많기 때문에 흉터를 남깁니다.그래서 MRI를 찍으면 이전에 발생했던 병변의 흔적들이 보이는데요 MRI는 기본적으로 흑백이기 때문에 빨간줄은 보이지 않습니다. 경우에 따라서 뇌 혈류량을 보는 등의 특수 MRI를 찍는 경우에는 색깔이 들어가는 경우가 있으나 이것은 이전 뇌병변의 흔적을 볼 수는 없기 때문에 일반적인 MRI를 찍으신 것 같습니다.빨간 줄은 아마도 영상의학과 선생님이 판독을 하시면서 병변을 빨간 줄로 표시한 것일 수 있겠네요상처가 나는 원인은 작은 뇌출혈, 뇌경색이 있었던 경우가 대표적이고 감염이 있었거나 염증이 있었을 때 발생할 수 있으며 알게 모르게 지나가는 경우가 많이 있습니다. 그래서 아무 증상이 없는 고령의 환자들의 MRI에서 이런 이상소견이 발생하는 경우가 있으며 앞으로 뇌출혈이 발생할 것인가와는 별개의 문제입니다."
675,"오늘 A형 독감을 진단받아서 방금 아침약으로 타미플루를 포함해 약을 먹었습니다. 지금 38도 후반의 열이 나는데, 으슬으슬 추운데요. 이럴 때","오늘 A형 독감을 진단받아서방금 아침약으로 타미플루를 포함해 약을 먹었습니다.지금 38도 후반의 열이 나는데,으슬으슬 추운데요.이럴 때 오히려 시원하고 춥게 입는 게 낫나요?아니면 따뜻하게 입는 게 좋은가요?(20세 이상 성인입니다)답변 기다리겠습니다ㅜㅜ",안녕하세요. 하이닥-네이버 지식iN 상담의 서민석 입니다.답변이 너무 늦었네요. 지금은 증상이 거의 없으실 거라 생각이 됩니다만...혹시 다음에도 열이 나면 참고하시라고 답변을 답니다.보통 열이 날 때는 열이 나기전에 으실거리면서 몸이 떨립니다. 오한이라고 하지요. 이때는 열을 재도 별로 높지 않습니다. 다만 오한이 있고 나서는 조금 지나면 고열이 날겁니다. 이때는 오한이 사라지지요. 이후에 열이 떨어지면서 식은땀이 날 겁니다. 즉 오한->열->식은땀이 반복해서 날겁니다.​오한이 있을 때는 춥게 있으면 힘듭니다. 오히려 춥지 않게 가벼운 이불을 덮어주시는게 좋구요. 오한이 끝나서 열이 나면 그때는 약간 시원하게 해주시는 것이 열을 떨어트리는데 도움이 됩니다.​​
676,뇌수막종 감마나이프 수술 후2년 다되가는데 소화불량 후유증도 있나요,저희 어머니께서 뇌수막종이 생기셔서 세브란스병원에서 감마나으프 수술을 받으셨는데 수술한지는 2년 다되어갑니다. 근데 이번에 머리가 좀 띵하면서 소화불량? 속이 답답하고 메슥거리고 속이 불편하시다고합니다. 혹시 감마나이프 후유증인건가요...아님 단순히 체한신건가요ㅠㅠ..걱정이 됩니다. 혹시 아시는분 계시면 꼭 답변주세요,안녕하세요. 하이닥-네이버 지식iN 상담의 김영준 입니다.​질문 감사합니다.​뇌종양 환자가 시술이나 수술 등 기타 치료를 받고 나서 이전에 없던 증상이 새로이 발생하였거나기존의 증상이 악화되는 경우에는 반드시 진료를 보셔야 하는 조건입니다.병원을 방문하셔서 영상 검사를 받아보시기 바랍니다.​감사합니다.​​​
677,a형 독감 증상,현재 제아내가 독감걸린지 4일째인데 1일에는 기침 구토 발열 오한 두통 전체적으로 증상이있었는데 2일날에는 비슷하게보이다가 3일날부터 열이내리기 시작했습니다 하지만 기침 어지럼증 식은땀 동반하면서 힘들어했는데 4일째인 오늘 열은 36.7도인데 이불이 다젖을정도로 식음땀이 엄청나고 기침 및 몸살이 심해졌는데 보통 독감들이 이렇게 독한지알고싶습니다..다들 식은땀도 엄청흘리는지 궁금하네요 성실한 답변 부탁드립니다.,안녕하세요. 하이닥-네이버 지식iN 상담의 서민석 입니다.식은땀은 보통 고열이 있다가 열이 떨어지면서 나는 증상입니다. 자연스러운 현상이구요. 식은땀 많이 난다고 하시는 경우들을 봅니다. 다만 독감이 잘 낫게 되면 식은땀은 저절로 좋아질 거니깐 걱정하지 않으셔도 됩니다.
678,모소동 수술한지 5개월이 지났는데요. 이제어 살이 다 차 오르고 저번주에 찢어졌다가 다시 아물었습니다. 근데 살이 울퉁불퉁하고요. 이상해요. 그리고 가끔씩 아파요. 왜 그런걸까요???,NA,안녕하세요. 하이닥-네이버 지식iN 상담의 최병서 입니다.​상처가 어느정도 원래 피부의 모양을 가지려면 생각보다 많은 시간이​소요될 수 있으며 상처가 자리잡는 동안 당기고 불편한 통증도 간혹 있을 수 있습니다.​하지만 불편함이 지속되신다면 수술 받으신 병원을 찾아 진찰받아 보시는 것이 좋습니다.​제 답변이 조금이나마 도움이 되셨으면 합니다.​좋은 하루 되세요
679,오늘 지방흡입을 하고 왔는데요수면마취로 진행을 했는데 구토를 계속 하고 속도 너무 불편하네요ㅜㅜ구토증 빨리 없애는 방법은 없나요..밥 먹은거까지 다 토했습니다...,NA,안녕하세요. 하이닥-네이버 지식iN 상담의 강문석 입니다.​마취를 하고나면 마취가 완전히 풀리기 전까지는 어지럽고 또 속도 메스껍고해서구토증상도 있고 합니다.시간이 지나면 점점 괜찮아 지시니 하루 이틀은 경과를 지켜보셔야 할 것 같습니다.또 너무 자극적인 음식은 자제해주시고 속을 편안하게 해주시는 음식을 드시길 바랍니다.안정이 될떄까지는 죽을 드시는것도 괜찮습니다.구토증상이 하루 이틀에 걸쳐서 계속 지속된다면 수술받은 병원측에 문의를 해보시거나직접 내원하여 증상을 말씀드리고 담당 전문의께 자세한 진료를 받아 보셔야 합니다.​
680,지방흡입후 붓기,3주전 종아리에 지방흡입을 했는데요....2일전 새벽에 갑자기 한쪽 종아리가 아프더니 빨갛게 부어 올라서 붓기가 빠지질 않아요ㅠㅠ너무 아파서 타이레놀 2알씩 하루 4번 복용중이긴한데 혹시 감염 되어서 갑자기 부은건 아니겠죠?병원은 다음주에 가긴 하는데 그전까진 어떡해 관리해줘야 하나요?,"안녕하세요. 하이닥-네이버 지식iN 상담의 김상규 입니다.​직접 환부를 볼 수 없어 자세한 답변은 어렵지만 질문 내용으로 보아 일반적인 증상은 아닌 것으로 사료됩니다부위에 부기나 피부 발적, 통증이 지속되는 경우에는 염증을 의심해 볼 수 있지만 일반적으로 지방흡입 수술 후 염증이 생기는 경우는 매우 드문 경우이니 자세한 것은 수술 받은 병원에 내원하여 상태를 확인하는 것이 좋겠습니다답변이 도움이 되였으면 합니다감사합니다"
